관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명,시도
28185-00003,해돋이공원,근린공원,인천광역시 연수구 해돋이로 7,인천광역시 연수구 송도동 5-1,37.38582193,126.6590477,210468.0,,회전+흔들놀이기구+조합놀이대,매점+주차장+화장실,초정+파고라+야외무대,부유+음악+바닥+고래분수+장미원,2007-06-19,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00004,미추홀공원,근린공원,인천광역시 연수구 해송로 59 (송도동),인천광역시 연수구 송도동 9-1,37.38238717,126.6494992,160099.0,,,주차장+화장실,갯벌문화관+다례원+인화루+정자+초정+파고라+전통정자,부유+생태+계류,2007-06-19,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00005,새아침공원,근린공원,인천광역시 연수구 컨벤시아대로 43,인천광역시 연수구 송도동 2-1,37.39798134,126.6536494,104709.0,테니스장,,주차장+화장실,생태교육관,,2007-06-19,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00006,신송공원,근린공원,인천광역시 연수구 해돋이로38번길 39,인천광역시 연수구 송도동 3-41,37.39049361,126.6584207,38920.0,,,화장실,야외무대,,2007-06-19,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00007,달빛공원,근린공원,인천광역시 연수구 아암대로 764,인천광역시 연수구 송도동 1,37.39543995,126.6593123,862486.0,다목적운동장+족구장+테니스장+농구장,,주차장+화장실,초정+파고라,인공폭포,2007-06-19,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00008,달빛축제공원,근린공원,인천광역시 연수구 센트럴로 350,인천광역시 연수구 송도동 26-1,37.40785375,126.6325097,179568.0,풋살장+리틀야구장+다목적체육관,,주차장+화장실,대공연장+전통정자+파고라,,2014-11-30,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00009,솔찬공원,근린공원,인천광역시 연수구 컨벤시아대로391번길 20,인천광역시 연수구 송도동 12-8,37.3725361,126.6278979,157445.0,,조합놀이대,주차장+화장실,"관리사무소+전통정자,파고라",,2006-08-08,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28185-00010,글로벌파크,근린공원,,인천광역시 연수구 송도동 191-1,37.3762118,126.6594509,87033.0,다목적체육관,조합놀이대+흔들놀이+그네+정글짐,주차장+화장실,,바닥+경관+폭포+계류+생태연못,2018-06-05,경제자유구역청(환경녹지과),032-453-7912,2024-08-01,6280000,인천광역시,인천광역시
28110-00011,씨사이드파크,근린공원,인천광역시 중구 영종대로 842-58,인천광역시 중구 운남동 1640-1,37.47860421,126.5571779,1770719.2,풋살장+농구장+테니스장+족구장+배드민턴장+게이트볼장 등,어린이놀이터+물놀이장+숲체험장+레일바이크 등,주차장+화장실+카페테리아 등,염전보존지역+영종역사문화관 등,공원관리사무소+CCTV 등,2012-12-28,경제자유구역청(영종관리과),032-440-7763,2024-08-01,6280000,인천광역시,인천광역시
28110-00012,은골공원,근린공원,,인천광역시 중구 운서동 3124-1,37.48574899,126.4952777,392450.4,배드민턴장(족구장겸)+운동시설 등,,,경로당(부지),자건거보관대 등,2006-12-05,경제자유구역청(영종관리과),032-440-7762,2024-08-01,6280000,인천광역시,인천광역시
28110-00013,박석공원,근린공원,,인천광역시 중구 중산동 1911-4,37.4990143,126.5632013,351889.5,배드민턴장+농구장+게이트볼장+체력단련장 등,어린이놀이터 등,주차장,도서관 등,안내판+카스토퍼 등,2012-12-28,경제자유구역청(영종관리과),032-440-7762,2024-08-01,6280000,인천광역시,인천광역시
28260-00014,청라호수공원,근린공원,인천광역시 서구 크리스탈로 59,인천광역시 서구 청라동 106-2,37.5306152,126.6362978,690573.9,족구장,조합놀이대+환상의숲놀이터+시소+지형놀이대 등,자전거보관대+음수전+화장실+주차장,오픈스쿨무대+생태학습장,음악분수+고사분수+바닥분수,2006-11-21,경제자유구역청(청라관리과),032-453-7694,2024-08-01,6280000,인천광역시,인천광역시
28260-00015,문화공원 1호(녹청문화공원),문화공원,,인천광역시 서구 청라동 165-15,37.53300872,126.6548677,100380.9,족구장+풋살장,,자전거보관대+음수전,,공연스탠드+수변공연스탠드,2012-11-09,경제자유구역청(청라관리과),032-453-7694,2024-08-01,6280000,인천광역시,인천광역시
28260-00016,문화공원 2호(창해문화공원),문화공원,,인천광역시 서구 청라동 155-19,37.5329593,126.6426227,95487.8,,,자전거보관대,,공연스탠드+수변공연스탠드,2012-11-09,경제자유구역청(청라관리과),032-453-7694,2024-08-01,6280000,인천광역시,인천광역시
28260-00017,문화공원 3호(정서진공원),문화공원,,인천광역시 서구 청라동 92-20,37.5329043,126.625708,140204.0,배드민턴장+농구장,,자전거보관대+음수전+주차장,,수변데크+수변스탠드,2012-11-09,경제자유구역청(청라관리과),032-453-7694,2024-08-01,6280000,인천광역시,인천광역시
28200-00018,인천대공원,근린공원,인천광역시 남동구 무네미로 238,인천광역시 남동구 장수동 산78,37.45859492,126.7519687,2665463.9,축구장+풋살장+농구장+축구장+론볼링장+궁도장+썰매장+간이수영장+다목적구장,조합놀이대+어린이놀이터,야영장+주차장+화장실+무장애나눔길+간이판매대+음수대,온실+환경미래관+장미정원+어린이동물원+습지원+숲체험원+목재문화체험장,호수정원+반려동물놀이터+관리사무소+안내소+수목정보센터+자전거대여소,1970-07-20,인천대공원사업소,032-440-5839,2024-08-01,6280000,인천광역시,인천광역시
28237-00019,부평공원,근린공원,,인천광역시 부평구 부평동 299,37.4895567,126.7146464,113000.0,농구장+게이트볼장+배드민턴장,조합놀이대,주차장+화장실+ 매점+자전거보관대,,관리사무소+분수+습지,1993-01-14,인천대공원사업소,032-440-5876,2024-08-01,6280000,인천광역시,인천광역시
28237-00020,원적산공원,근린공원,,인천광역시 부평구 청천동 71-12,37.5132106,126.6915019,226000.0,족구장+농구장+배드민턴장+축구장+인라인장,조합놀이대+발물놀이터,주차장+화장실+ 매점+자전거보관대,야외공연장,관리사무소+습지+야유회장,1944-01-08,인천대공원사업소,032-440-5876,2024-08-01,6280000,인천광역시,인천광역시
41360-00006,도곡1공원,근린공원,,경기도 남양주시 와부읍 도곡리 1114-2,37.5765337,127.220081,11898.0,,,,,,,경기도 남양주시청,031-590-8601,2025-08-29,3990000,경기도 남양주시,경기도
41360-00009,평내1호근린공원,근린공원,경기도 남양주시 평내로 9,경기도 남양주시 평내동 427-5,37.6443214,127.2309081,29356.0,,,,,,,경기도 남양주시청,031-590-4738,2025-08-29,3990000,경기도 남양주시,경기도
41360-00010,중앙공원,근린공원,경기도 남양주시 늘을2로 67,경기도 남양주시 호평동 620,37.6588764,127.2422816,57710.0,,,,,,,경기도 남양주시청,031-590-4738,2025-08-29,3990000,경기도 남양주시,경기도
41360-00015,영락공원,묘지공원,경기도 남양주시 진건읍 사릉로264번길 232,경기도 남양주시 진건읍 사능리 산 1-1,37.6642595,127.2048522,281785.0,,,,,,,경기도 남양주시청,031-590-8601,2025-08-29,3990000,경기도 남양주시,경기도
41360-00022,청학공원,근린공원,경기도 남양주시 별내면 청학로68번길 40,경기도 남양주시 별내면 청학리 410,37.7108087,127.1204179,10071.0,,,,,,,경기도 남양주시청,031-590-8676,2025-08-29,3990000,경기도 남양주시,경기도
41360-00032,진영공원,근린공원,,경기도 남양주시 화도읍 마석우리 551,37.65815984,127.2995319,59924.0,,,,,,,경기도 남양주시청,031-590-4993,2025-08-29,3990000,경기도 남양주시,경기도
41360-00042,평내2호공원,근린공원,,경기도 남양주시 평내동 560,37.64219204,127.2306887,14447.0,,,,,,,경기도 남양주시청,031-590-4738,2025-08-29,3990000,경기도 남양주시,경기도
41390-00012,정왕동 체육3공원,체육공원,경기도 시흥시 역전로 2,경기도 시흥시 정왕동 2160,37.33875951,126.755514,112983.0,축구장,그네 등,,,,1986-06-23,경기도 시흥시청,031-310-3862,2024-11-30,4010000,경기도 시흥시,경기도
41390-00032,비둘기공원,근린공원,,경기도 시흥시 은행동 551,37.44211319,126.7943282,63283.0,테니스장+배드민턴장+체육시설,미끄럼틀+그네 등,주차장+화장실+관리사무소,,,1992-11-06,경기도 시흥시청,031-310-3894,2024-11-30,4010000,경기도 시흥시,경기도
41800-00011,23호 소공원(로하스파크),소공원,,경기도 연천군 군남면 옥계리 1259-9,38.12852638,127.0456059,19443.0,,,,,,2006-10-16,경기도 연천군청,031-839-2061,2025-06-28,4140000,경기도 연천군,경기도
41800-00011,24호 소공원(로하스파크),소공원,,경기도 연천군 군남면 옥계리 1259-9,38.12852638,127.0456059,22865.0,,,,,,2006-10-16,경기도 연천군청,031-839-2061,2025-06-28,4140000,경기도 연천군,경기도
41800-00006,현가근린공원,근린공원,경기도 연천군 연천읍 문화로 173,경기도 연천군 연천읍 현가리 57-1,38.10909932,127.0789878,11452.0,,,,,,2006-05-15,경기도 연천군청,031-839-2346,2025-06-28,4140000,경기도 연천군,경기도
41800-00005,전곡근린공원,근린공원,경기도 연천군 전곡읍 선사로458번길 33,경기도 연천군 전곡읍 전곡리 355-1,38.02962375,127.0739306,53700.0,,,,,,2003-12-01,경기도 연천군청,031-839-2346,2025-06-28,4140000,경기도 연천군,경기도
41800-00002,옥산근린공원,근린공원,경기도 연천군 연천읍 차옥로 20,경기도 연천군 연천읍 옥산리 423-1,38.09628893,127.0782339,13200.0,,,,,,2006-05-15,경기도 연천군청,031-839-2346,2025-06-28,4140000,경기도 연천군,경기도
41800-00001,백학근린공원,근린공원,,경기도 연천군 백학면 통구리 1071-10,38.01519005,126.922946,20342.0,,,,,,2007-07-02,경기도 연천군청,031-839-2346,2025-06-28,4140000,경기도 연천군,경기도
41590-00205,수인선 상부 공원,기타,,경기도 화성시 봉담읍 수영리 412-1,37.24097625,126.9530704,11734.0,,,,,,,,031-5189-6626,2025-06-30,5530000,경기도 화성시,경기도
41590-00206,삼봉근린공원(제1호),근린공원,,경기도 화성시 봉담읍 상리 713,37.226072203,126.9439303299,32235.0,,,,,,,,031-5189-6626,2025-06-30,5530000,경기도 화성시,경기도
41590-00207,들녘오름공원(제2호),근린공원,경기도 화성시 봉담읍 상리3길 123,경기도 화성시 봉담읍 수영리 698,37.22778904,126.952268,28663.0,,,,,,,,031-5189-6626,2025-06-30,5530000,경기도 화성시,경기도
41590-00139,향남2지구 3호주제(화합체육),체육공원,,경기도 화성시 향남읍 상신리 1254,37.10542997,126.905648,41862.0,,,,,,,,031-5189-6626,2025-06-30,5530000,경기도 화성시,경기도
41590-00141,향남2지구 1호광장,기타,,경기도 화성시 향남읍 하길리 1468,37.11546787,126.9135494,22576.0,,,,,,,,031-5189-6626,2025-06-30,5530000,경기도 화성시,경기도
28185-00001,센트럴파크,근린공원,인천광역시 연수구 테크노파크로 196,인천광역시 연수구 송도동 24-5,37.39226675,126.636342,351113.9,,버스킹공연장+조합놀이대,보트하우스,,안내사무실,2009-08-30,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00002,해돋이공원,근린공원,인천광역시 연수구 해돋이로 51,인천광역시 연수구 송도동 5-1,37.3885069,126.6547092,209509.2,,야외무대+조합놀이대,매점,,안내사무실,2007-06-19,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00003,미추홀공원,근린공원,인천광역시 연수구 해송로 59,인천광역시 연수구 송도동 9-1,37.38238888,126.6494992,160093.5,,,,갯벌문화관+다례원,안내사무실,2007-06-19,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00004,새아침공원,근린공원,인천광역시 연수구 신송로 118번길 35,인천광역시 연수구 송도동 2-1,37.39613488,126.6561184,102024.0,테니스장+X게임장,야외무대+조합놀이대,,생태교육관,,2007-06-19,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00005,신송공원,근린공원,인천광역시 연수구 해돋이로38번길 39,인천광역시 연수구 송도동 3-41,37.39049262,126.6584198,38919.9,,야외무대,,,,2007-06-19,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00006,달빛공원,근린공원,인천광역시 연수구 아암대로 764,인천광역시 연수구 송도동 1,37.39543995,126.6593123,1033030.0,다목적운동장+족구장+테니스장+농구장+리틀야구장+풋살장+파크골프장,수경시설인공폭포,,대공연장+보조공연장,,2007-06-19,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00007,솔찬공원,근린공원,인천광역시 연수구 송도국제대로372번길 21,인천광역시 연수구 송도동 13-20,37.36667165,126.6385425,197430.95,,조합놀이대,,,전망대+캠핑장,2014-04-30,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00008,글로벌파크,근린공원,,인천광역시 연수구 송도동 191-1,37.37627624,126.6594134,194746.9,실내 복합체육시설(배드민턴+탁구장+체력단련장)+축구장+풋살장+농구장,조합놀이대+물놀이장,까페테리아,,,2019-09-20,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
28185-00009,랜드마크시티1호 체육공원,체육공원,인천광역시 연수구 센트럴로396,인천광역시 연수구 송도동 330-1,37.41253666,126.6325869,148648.6,축구장+풋살장+야구장+다목적구장,조합놀이대+물놀이장,,,,2020-11-30,인천시설공단,032-456-2860,2023-12-15,B553906,인천시설공단,인천광역시
