번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),점포구분명,Unnamed: 29,위도,경도
2208,대규모점포,08_25_01_P,3390000,2000339001507500008,1992-06-18,,1,영업/정상,1,정상영업,,,,,051 3127400,4137.34,,부산광역시 사상구 모라동 1362호,부산광역시 사상구 백양대로 884 (모라동),617-822,우신상가,2016-01-25 13:58:24,I,2018-08-31 23:59:59,그 밖의 대규모점포,381376.053716185,189006.221241803,대규모점포,,35.183909,128.991979
2214,대규모점포,08_25_01_P,3240000,2013324018907500003,1992-05-02,,1,영업/정상,1,정상영업,,,,,428-7744,9484.37,134-825,서울특별시 강동구 명일동 48번지,서울특별시 강동구  고덕로62길  55 (명일동),134-825,주양쇼핑,2013-12-23 15:10:48,I,2018-08-31 23:59:59,그 밖의 대규모점포,213493.90717524,450038.847319845,대규모점포,,37.55252,127.153496
2215,대규모점포,08_25_01_P,3930000,2000393000007500004,1992-04-30,,1,영업/정상,1,정상영업,,,,,003104945787,18121.96,425-850,경기도 안산시 단원구 원곡동 994번지,경기도 안산시 단원구 산단로 348 (원곡동),425-850,안산종합유통단지,2015-06-17 08:04:01,I,2018-08-31 23:59:59,그 밖의 대규모점포,181034.70168025,424985.683162494,대규모점포,,37.326692,126.786808
2217,대규모점포,08_25_01_P,3930000,2000393000007500003,1992-03-12,,1,영업/정상,1,정상영업,,,,,031-401-2240~2,8490.34,,경기도 안산시단원구 선부동 1028호,경기도 안산시 단원구 선이로 14 (선부동),,안산제일종합시장,2018-01-22 17:17:55,I,2018-08-31 23:59:59,그 밖의 대규모점포,182528.570604292,426722.925669933,대규모점포,,37.342374,126.803622
2230,대규모점포,08_25_01_P,3940000,2000394000007500006,1991-11-18,,1,영업/정상,1,정상영업,,,,,031 914 0300,7334.79,,경기도 고양시일산서구 주엽동 81호,,,뉴서울프라자,2017-04-06 14:39:16,I,2018-08-31 23:59:59,그 밖의 대규모점포,179290.502288104,462727.239411742,대규모점포,,37.666703,126.766063
2233,대규모점포,08_25_01_P,3590000,2000359001107500007,1991-10-21,,1,영업/정상,1,정상영업,,,,,062-227-1535,0.0,,광주광역시 동구 금남로1가 23호,,,금남지하상가,2014-01-04 13:29:19,I,2018-08-31 23:59:59,그 밖의 대규모점포,192491.399296278,183217.497229694,대규모점포,,35.148065,126.918409
2235,대규모점포,08_25_01_P,5710000,2000436000907500013,1991-10-17,,1,영업/정상,1,정상영업,,,,,043 2794228,0.0,,충청북도 청주시 흥덕구 봉명동 826번지,충청북도 청주시 흥덕구 천석로 73 (봉명동),,봉명상가,2014-04-02 15:58:09,I,2018-10-04 11:12:49,그 밖의 대규모점포,241530.785906701,349080.726358766,대규모점포,,36.642022,127.465201
2236,대규모점포,08_25_01_P,5710000,2000436000907500014,1991-10-17,,1,영업/정상,1,정상영업,,,,,043 2210980,0.0,,충청북도 청주시 상당구 금천동 199-1번지,충청북도 청주시 상당구 중고개로337번길 23 (금천동),,현대종합상가,2015-10-21 20:24:26,I,2018-10-04 11:12:49,그 밖의 대규모점포,244914.383657786,347624.978281364,대규모점포,,36.628751,127.50295
2237,대규모점포,08_25_01_P,3660000,1991366001507500017,1991-09-28,,1,영업/정상,1,정상영업,,,,,042 4891540,4469.0,,대전광역시 서구 월평동 302호,대전광역시 서구 청사로 65 (월평동),,황실코아,2019-09-03 13:50:17,U,2019-09-05 02:40:00,그 밖의 대규모점포,233293.025857215,317853.631178735,대규모점포,,36.360947,127.371744
2238,대규모점포,08_25_01_P,3000000,1991300007607500001,1991-07-31,,1,영업/정상,1,정상영업,,,,,0222620209,55081.94,110-784,서울특별시 종로구 종로6가 289번지 3 호,서울특별시 종로구 종로 266 (종로6가),110-784,동대문종합시장,2021-07-08 09:20:23,U,2021-07-10 02:40:00,그 밖의 대규모점포,200717.7490316,452011.865092338,대규모점포,,37.570394,127.008912
2239,대규모점포,08_25_01_P,3930000,1991393017607500001,1991-07-29,,1,영업/정상,1,정상영업,,,,,003104072509,7837.0,,경기도 안산시 상록구 본오동 880번지 롯데마트,"경기도 안산시 상록구 반석로 20, 롯데마트 (본오동)",15540,한양프라자 반월점,2018-04-09 10:03:29,I,2018-08-31 23:59:59,쇼핑센터,187595.980278835,421479.053985183,대규모점포,,37.295208,126.860896
2241,대규모점포,08_25_01_P,3930000,2000393000007500002,1991-06-17,,1,영업/정상,1,정상영업,,,,,0314070951,4354.31,,경기도 안산시 상록구 본오동 872번지,경기도 안산시 상록구 본오로 60 (본오동),15561,월드프라자,2019-01-09 10:00:49,U,2019-01-11 02:40:00,그 밖의 대규모점포,187970.805119162,421993.766657779,대규모점포,,37.29985,126.865115
2242,대규모점포,08_25_01_P,6510000,1991549000007500002,1991-06-14,,1,영업/정상,1,정상영업,,,,,064-757-8805,3220.0,,제주특별자치도 제주시 도남동 923번지 13호,제주특별자치도 제주시 신성로 91 (도남동),,도남시장,2022-10-13 11:02:22,U,2022-10-15 02:40:00,시장,156143.670161049,104.871920474574,대규모점포,,33.496471,126.528877
2246,대규모점포,08_25_01_P,3180000,1991318011707500001,1991-05-01,,1,영업/정상,1,정상영업,,,,,0226708832,53086.27,,서울특별시 영등포구 영등포동 618-496,서울특별시 영등포구 경인로 846 (영등포동),07306,롯데백화점 영등포점,2024-04-22 14:45:43,U,2024-04-24 02:40:00,백화점,191741.345847708,445970.307641467,대규모점포,,37.515923,126.907373
2247,대규모점포,08_25_01_P,3110000,2001311008807500016,1991-04-18,,1,영업/정상,1,정상영업,,,,,02-385-0224,6172.36,,서울특별시 은평구 불광동 308번지 1   호,서울특별시 은평구 통일로 842 (불광동),,범서쇼핑,2014-10-08 11:26:16,I,2018-08-31 23:59:59,쇼핑센터,193035.279146132,457365.911737494,대규모점포,,37.618607,126.921899
2258,대규모점포,08_25_01_P,3040000,2001304007307500012,1990-11-17,,1,영업/정상,1,정상영업,,,,,02 4543916,3625.18,,서울특별시 광진구 광장동 484호,서울특별시 광진구 광나루로 635 (광장동),143-814,현대종합상가,2012-01-04 16:03:45,I,2018-08-31 23:59:59,그 밖의 대규모점포,208644.819209521,448711.725750126,대규모점포,,37.540621,127.098604
2260,대규모점포,08_25_01_P,3860000,1990386000007500013,1990-07-13,,1,영업/정상,1,정상영업,,,,,032 6783078,1800.4,,경기도 부천시 오정구 고강동 318번지 318,경기도 부천시 오정구  고강로92번길  41 (고강동),,고강제일시장,2016-07-04 19:40:57,I,2024-01-02 00:16:32,그 밖의 대규모점포,183533.515420499,447374.974841422,대규모점포,,37.528469,126.8145
2261,대규모점포,08_25_01_P,3930000,2000393000007500001,1990-07-02,,1,영업/정상,1,정상영업,,,,,003104825067,5227.97,,경기도 안산시상록구 성포동 583호,,,스타프라자,2024-05-17 10:40:59,U,2024-05-19 02:40:00,그 밖의 대규모점포,186091.131285293,424433.703969071,대규모점포,,37.321809,126.843869
2262,대규모점포,08_25_01_P,3860000,1999386000007500002,1990-06-15,,1,영업/정상,1,정상영업,,,,,032 6678811,16.0,,경기도 부천시 소사구심곡본동 호 545,"경기도 부천시 소사구 경인로 231 (심곡본동, 아이쇼핑)",422-712,그레이스쇼핑,2014-02-11 14:40:16,I,2025-12-18 01:43:40,쇼핑센터,180558.547506376,442392.852638174,대규모점포,,37.483522,126.780976
2263,대규모점포,08_25_01_P,3290000,2000329000107500023,1990-06-05,,1,영업/정상,1,정상영업,,,,,051 8949490,3416.94,,부산광역시 부산진구 가야동 669-9호,부산광역시 부산진구 엄광로 68 (가야동),614-808,가야벽산상가,2018-10-05 16:40:19,U,2018-10-07 02:37:31,시장,384502.365301052,184924.599813961,대규모점포,,35.146574,129.02537
2264,대규모점포,08_25_01_P,3010000,2014301013007500013,1990-06-04,,1,영업/정상,1,정상영업,,,,,02-2232-2000,4448.0,,,서울특별시 중구 마장로1길 28 (신당동),100-887,아트프라자,2020-11-03 17:17:27,U,2020-11-05 02:40:00,그 밖의 대규모점포,201070.979414952,451874.637536958,대규모점포,,37.569158,127.012911
2266,대규모점포,08_25_01_P,5080000,2009508013307500001,1990-05-12,,1,영업/정상,1,정상영업,,,,,054 459 0220,5755.53,730-729,경상북도 구미시 송정동 60번지 동아백화점,"경상북도 구미시 송원동로 28 (송정동, 동아백화점)",730-729,동아백화점구미점,2024-11-25 20:35:50,U,2024-11-27 02:40:00,대형마트,321336.908311758,291866.814770578,대규모점포,,36.119756,128.348535
2268,대규모점포,08_25_01_P,3530000,2000353000007500010,1990-04-14,,1,영업/정상,1,정상영업,,,,,032 4627004,1.25,,인천광역시 남동구 만수동 878호,인천광역시 남동구 만경로28번길 24 (만수동),,만수중앙시장,2012-10-17 14:01:22,I,2018-08-31 23:59:59,그 밖의 대규모점포,175879.490715335,439475.330166714,대규모점포,,37.457125,126.728169
2272,대규모점포,08_25_01_P,3930000,2000393000007500007,1989-12-26,,1,영업/정상,1,정상영업,,,,,031-480-8840,7033.0,,경기도 안산시 단원구 원곡동 846번지 3호 라성프라자,"경기도 안산시 단원구 화랑로 103, 라성프라자 (원곡동)",15382,라성프라자,2019-11-25 10:52:37,U,2019-11-27 02:40:00,그 밖의 대규모점포,182294.985340242,425039.319016326,대규모점포,,37.3272,126.801026
2274,대규모점포,08_25_01_P,3340000,2000334001707500010,1989-12-15,,1,영업/정상,1,정상영업,,,,,005102615804,3782.0,,부산광역시 사하구 장림동 372-4호,부산광역시 사하구 다대로 305 (장림동),604-845,장림현대종합상가,2014-02-24 14:48:52,I,2018-08-31 23:59:59,그 밖의 대규모점포,380299.690312901,176893.324496569,대규모점포,,35.074987,128.97753
2276,대규모점포,08_25_01_P,3590000,2000359001107500006,1989-10-11,,1,영업/정상,1,정상영업,,,,,062-224-5030,0.0,,광주광역시 동구 금남로5가 1번지 5호,광주광역시 동구 독립로264번길 12 (금남로5가),501-025,금남상가타운,2014-10-02 11:32:53,I,2018-08-31 23:59:59,그 밖의 대규모점포,191914.677747311,183854.207009456,대규모점포,,35.153799,126.912074
2278,대규모점포,08_25_01_P,3040000,2001304007307500011,1989-08-23,,1,영업/정상,1,정상영업,,,,,02-727-3758,3995.19,,서울특별시 광진구 구의동 546번지 1호,서울특별시 광진구 강변역로 50 (구의동),143-715,동서울터미널상가,2025-07-02 17:06:29,U,2025-07-04 02:40:00,복합쇼핑몰,208201.993320839,447967.299542306,대규모점포,,37.533918,127.093585
2279,대규모점포,08_25_01_P,3090000,2012309013407500008,1989-08-04,,1,영업/정상,1,정상영업,,,,1986-08-04,956-4004,2775.53,132-828,서울특별시 도봉구 방학동 271번지 2호,서울특별시 도봉구 방학로 223 (방학동),132-828,신동아프라자,2014-10-13 14:08:30,I,2018-08-31 23:59:59,그 밖의 대규모점포,202326.175760253,462116.40856417,대규모점포,,37.661432,127.02715
2280,대규모점포,08_25_01_P,3540000,1989354004707500001,1989-06-07,,1,영업/정상,1,정상영업,,,,,032 5239991,0.0,,인천광역시 부평구 부평동 224번지 1호,,,부평역지하상가,2012-02-10 14:16:27,I,2018-08-31 23:59:59,그 밖의 대규모점포,,,대규모점포,,,
2281,대규모점포,08_25_01_P,3230000,1989323007807500001,1989-06-07,,1,영업/정상,1,정상영업,,,,,02  400 0198,10802.0,,서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),138-829,올림픽프라자상가,2011-12-21 15:00:42,I,2018-08-31 23:59:59,그 밖의 대규모점포,211619.368009793,445963.384875409,대규모점포,,37.515826,127.132218
2282,대규모점포,08_25_01_P,3210000,2013321012207500006,1989-06-05,,1,영업/정상,1,정상영업,,,,,02-536-8480,2008.0,,,서울특별시 서초구 고무래로 90-7 (서초동),137-882,서초쇼핑,2016-03-03 15:58:31,I,2018-08-31 23:59:59,그 밖의 대규모점포,201472.668856726,444193.267014675,대규모점포,,37.499949,127.017443
2283,대규모점포,08_25_01_P,3510500,2000351001307500007,1989-04-18,,1,영업/정상,1,정상영업,,,,,032  8649776,5056.0,402-835,인천광역시 남구 주안1동 235번지,인천광역시 남구 주안로 지하 86 (주안동),402-835,주안역지하도상가,2025-10-01 13:28:13,U,2025-10-03 02:40:00,그 밖의 대규모점포,171659.459026694,440299.018820333,대규모점포,,37.464426,126.680442
2286,대규모점포,08_25_01_P,3160000,2007316011707500010,1989-03-20,,1,영업/정상,1,정상영업,,,,,8373764,2762.0,152-050,서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),,사모아종합상가,2013-12-20 11:12:56,I,2018-08-31 23:59:59,그 밖의 대규모점포,189052.101789082,443748.279289935,대규모점포,,37.495875,126.876987
2288,대규모점포,08_25_01_P,3420000,2019342013507500001,1989-01-18,,1,영업/정상,1,정상영업,,,,,053-957-5563,4626.0,,대구광역시 동구 신암동 681번지 6호 큰고개상가아파트,"대구광역시 동구 신암북로 101 (신암동, 큰고개상가아파트)",41187,큰고개종합시장,2019-03-29 10:29:46,U,2019-03-31 02:40:00,그 밖의 대규모점포,346783.882397535,266596.575928777,대규모점포,,35.888595,128.626412
2290,대규모점포,08_25_01_P,3230000,1998323013107500001,1988-11-12,,1,영업/정상,1,정상영업,,,,,024115551~4,72582.24,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138-721,롯데백화점 잠실점,2025-06-13 17:46:18,U,2025-06-15 02:40:00,백화점,208589.363343145,445455.90405262,대규모점포,,37.511287,127.097939
2292,대규모점포,08_25_01_P,3200000,1988320008007500019,1988-10-23,,1,영업/정상,1,정상영업,,,,,02 8871871,7081.47,151-725,서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),151-725,관악프라자,2014-10-17 10:36:45,I,2018-08-31 23:59:59,쇼핑센터,195963.335274799,442381.536010445,대규모점포,,37.483617,126.955149
2293,대규모점포,08_25_01_P,3220000,2001322008307500030,1988-10-19,,1,영업/정상,1,정상영업,,,,,025597044,7940.0,135-732,서울특별시 강남구 삼성1동 159번지 8호 그랜드인터콘티넨탈호텔(지하1층),서울특별시 강남구 테헤란로 521 (삼성동),135-732,파르나스몰(PARNAS MALL),2022-01-17 18:12:19,U,2022-01-19 02:40:00,쇼핑센터,205314.159889285,445204.709309676,대규모점포,,37.509048,127.060893
2294,대규모점포,08_25_01_P,3220000,2001322008307500027,1988-10-10,,1,영업/정상,1,정상영업,,,,,02 5522233,46111.46,,서울특별시 강남구 삼성동 159번지 7호,"서울특별시 강남구 테헤란로 517 (삼성동, 무역센터현대백화점)",135-730,현대백화점 무역센터점,2024-04-15 15:43:10,U,2024-04-17 02:40:00,백화점,205210.358779172,445154.42225208,대규모점포,,37.508595,127.059718
2295,대규모점포,08_25_01_P,3140000,1988314011407500001,1988-09-19,,1,영업/정상,1,정상영업,,,,1988-09-19,02 26931241,2247.0,,서울특별시 양천구 신월동 928번지 1 호,서울특별시 양천구 지양로 78 (신월동),,우성상가시장,2011-08-16 16:01:43,I,2018-08-31 23:59:59,시장,185221.95790954,446727.354964214,대규모점포,,37.522662,126.833615
2302,대규모점포,08_25_01_P,3020000,2008302009507500005,1988-06-23,,1,영업/정상,1,정상영업,,,,,02)702-3411,8382.6,140-113,서울특별시 용산구 원효로3가 51번지 30호,서울특별시 용산구 청파로 77 (원효로3가),140-849,원효전자상가,2013-03-21 09:39:21,I,2018-08-31 23:59:59,전문점,196385.232032928,447938.19246116,대규모점포,,37.533684,126.959891
2306,대규모점포,08_25_01_P,5310000,1988531000007500007,1988-05-28,,1,영업/정상,1,정상영업,,,,,(055)741-7014,5678.49,,경상남도 진주시 대안동 21호,경상남도 진주시 진주대로 지하 1035 (대안동),660-140,진주중앙지하도상가,2019-09-06 12:24:59,U,2019-09-08 02:40:00,그 밖의 대규모점포,298649.36747379,188906.282559174,대규모점포,,35.19453,128.083987
2307,대규모점포,08_25_01_P,3220000,2005000000000000006,1988-05-13,,1,영업/정상,1,정상영업,,,,,025560604,3014.31,135-280,서울특별시 강남구 대치동 623번지,서울특별시 강남구 남부순환로 2921 (대치동),135-838,남서울종합시장,2021-08-27 09:39:20,U,2021-08-29 02:40:00,그 밖의 대규모점포,205209.747122636,443490.817333221,대규모점포,,37.493606,127.0597
2308,대규모점포,08_25_01_P,4181000,1988418016607500001,1988-04-14,,1,영업/정상,1,정상영업,,,,,033-254-2235,4045.0,200-080,강원특별자치도 춘천시 운교동 183번지,"강원특별자치도 춘천시 동부시장길 8 (운교동, 동부시장)",200-080,춘천동부시장,2024-04-16 10:10:46,U,2024-04-18 02:40:00,그 밖의 대규모점포,264518.245047485,486328.376714699,대규모점포,,37.877295,127.734114
